z1,z2,rho,cdf
-2.5,2.0,-0.4499989999999995,0.0049094272010571476
-2.5,2.0,-0.4399989999999995,0.004957214002643983
-2.5,2.0,-0.42999899999999946,0.00500368701865952
-2.5,2.0,-0.41999899999999946,0.005048871928191822
-2.5,2.0,-0.40999899999999945,0.0050927939002820225
-2.5,2.0,-0.39999899999999944,0.005135477616359638
-2.5,2.0,-0.38999899999999943,0.005176947291780314
-2.5,2.0,-0.3799989999999994,0.005217226696471651
-2.5,2.0,-0.3699989999999994,0.00525633917469788
-2.5,2.0,-0.3599989999999994,0.005294307663958015
-2.5,2.0,-0.3499989999999994,0.005331154713034943
-2.5,2.0,-0.3399989999999994,0.005366902499214898
-2.5,2.0,-0.3299989999999994,0.005401572844698117
-2.5,2.0,-0.31999899999999937,0.005435187232222256
-2.5,2.0,-0.30999899999999936,0.005467766819920551
-2.5,2.0,-0.29999899999999935,0.005499332455436709
-2.5,2.0,-0.28999899999999934,0.005529904689318407
-2.5,2.0,-0.27999899999999933,0.005559503787710619
-2.5,2.0,-0.2699989999999993,0.005588149744369784
-2.5,2.0,-0.2599989999999993,0.005615862292018759
-2.5,2.0,-0.2499989999999993,0.00564266091306198
-2.5,2.0,-0.2399989999999993,0.005668564849679327
-2.5,2.0,-0.2299989999999993,0.005693593113316331
-2.5,2.0,-0.21999899999999928,0.005717764493587494
-2.5,2.0,-0.20999899999999927,0.005741097566608583
-2.5,2.0,-0.19999899999999926,0.005763610702772903
-2.5,2.0,-0.18999899999999925,0.005785322073985656
-2.5,2.0,-0.17999899999999924,0.00580624966036969
-2.5,2.0,-0.16999899999999923,0.005826411256455096
-2.5,2.0,-0.15999899999999923,0.005845824476864375
-2.5,2.0,-0.14999899999999922,0.005864506761504117
-2.5,2.0,-0.1399989999999992,0.0058824753802735035
-2.5,2.0,-0.1299989999999992,0.005899747437299239
-2.5,2.0,-0.11999899999999919,0.005916339874705982
-2.5,2.0,-0.10999899999999918,0.0059322694759307674
-2.5,2.0,-0.09999899999999917,0.005947552868589442
-2.5,2.0,-0.08999899999999916,0.005962206526902709
-2.5,2.0,-0.07999899999999915,0.0059762467736890045
-2.5,2.0,-0.06999899999999915,0.00598968978193111
-2.5,2.0,-0.059998999999999136,0.006002551575923182
-2.5,2.0,-0.04999899999999913,0.006014848032004678
-2.5,2.0,-0.03999899999999912,0.006026594878887553
-2.5,2.0,-0.02999899999999911,0.006037807697583048
-2.5,2.0,-0.0199989999999991,0.006048501920934442
-2.5,2.0,-0.009998999999999092,0.006058692832762205
-2.5,2.5,-0.999999,9.889280229346841e-06
-2.5,2.5,-0.989999,0.0009846535383365325
-2.5,2.5,-0.979999,0.0013863689847369064
-2.5,2.5,-0.969999,0.0016904655503939229
-2.5,2.5,-0.9599989999999999,0.0019433616777255317
-2.5,2.5,-0.9499989999999999,0.0021631249922634175
-2.5,2.5,-0.9399989999999999,0.002359065089196159
-2.5,2.5,-0.9299989999999999,0.0025367379291577224
-2.5,2.5,-0.9199989999999999,0.002699780303643803
-2.5,2.5,-0.9099989999999999,0.002850730101835848
-2.5,2.5,-0.8999989999999999,0.0029914438224122103
-2.5,2.5,-0.8899989999999999,0.0031233296226186496
-2.5,2.5,-0.8799989999999999,0.0032474867563247983
-2.5,2.5,-0.8699989999999999,0.003364793660608257
-2.5,2.5,-0.8599989999999998,0.003475966091152711
-2.5,2.5,-0.8499989999999998,0.003581596898483919
-2.5,2.5,-0.8399989999999998,0.003682184078057155
-2.5,2.5,-0.8299989999999998,0.0037781510666872803
-2.5,2.5,-0.8199989999999998,0.0038698617579555243
-2.5,2.5,-0.8099989999999998,0.003957631827393985
-2.5,2.5,-0.7999989999999998,0.004041737420691782
-2.5,2.5,-0.7899989999999998,0.004122421920007847
-2.5,2.5,-0.7799989999999998,0.004199901284791837
-2.5,2.5,-0.7699989999999998,0.0042743683185910595
-2.5,2.5,-0.7599989999999998,0.004345996115159462
-2.5,2.5,-0.7499989999999997,0.004414940869379076
-2.5,2.5,-0.7399989999999997,0.004481344190831131
-2.5,2.5,-0.7299989999999997,0.004545335023791887
-2.5,2.5,-0.7199989999999997,0.004607031252732178
-2.5,2.5,-0.7099989999999997,0.004666541054251835
-2.5,2.5,-0.6999989999999997,0.00472396404287861
-2.5,2.5,-0.6899989999999997,0.004779392248001938
-2.5,2.5,-0.6799989999999997,0.004832910951485457
-2.5,2.5,-0.6699989999999997,0.004884599409569439
-2.5,2.5,-0.6599989999999997,0.00493453147807609
-2.5,2.5,-0.6499989999999997,0.004982776156337167
-2.5,2.5,-0.6399989999999997,0.005029398062432145
-2.5,2.5,-0.6299989999999996,0.005074457850078106
-2.5,2.5,-0.6199989999999996,0.005118012575716456
-2.5,2.5,-0.6099989999999996,0.005160116022896528
-2.5,2.5,-0.5999989999999996,0.005200818989886273
-2.5,2.5,-0.5899989999999996,0.005240169545487539
-2.5,2.5,-0.5799989999999996,0.00527821325725336
-2.5,2.5,-0.5699989999999996,0.005314993395662462
-2.5,2.5,-0.5599989999999996,0.00535055111727497
-2.5,2.5,-0.5499989999999996,0.005384925629451607
-2.5,2.5,-0.5399989999999996,0.0054181543388500345
-2.5,2.5,-0.5299989999999996,0.005450272985602683
-2.5,2.5,-0.5199989999999995,0.00548131576482012
-2.5,2.5,-0.5099989999999995,0.005511315436843842
-2.5,2.5,-0.4999989999999995,0.005540303427485723
-2.5,2.5,-0.4899989999999995,0.005568309919332267
-2.5,2.5,-0.4799989999999995,0.005595363935055965
-2.5,2.5,-0.4699989999999995,0.005621493413559647
-2.5,2.5,-0.4599989999999995,0.0056467252796794645
-2.5,2.5,-0.4499989999999995,0.005671085508085878
-2.5,2.5,-0.4399989999999995,0.005694599181947194
-2.5,2.5,-0.42999899999999946,0.005717290546855452
-2.5,2.5,-0.41999899999999946,0.005739183060458095
-2.5,2.5,-0.40999899999999945,0.005760299438189638
-2.5,2.5,-0.39999899999999944,0.005780661695454666
-2.5,2.5,-0.38999899999999943,0.005800291186575807
-2.5,2.5,-0.3799989999999994,0.005819208640787254
-2.5,2.5,-0.3699989999999994,0.00583743419552538
-2.5,2.5,-0.3599989999999994,0.005854987427242233
-2.5,2.5,-0.3499989999999994,0.005871887379945139
-2.5,2.5,-0.3399989999999994,0.005888152591645458
-2.5,2.5,-0.3299989999999994,0.005903801118881805
-2.5,2.5,-0.31999899999999937,0.005918850559467188
-2.5,2.5,-0.30999899999999936,0.0059333180735954335
-2.5,2.5,-0.29999899999999935,0.005947220403429745
-2.5,2.5,-0.28999899999999934,0.005960573891284919
-2.5,2.5,-0.27999899999999933,0.005973394496504984
-2.5,2.5,-0.2699989999999993,0.005985697811128637
-2.5,2.5,-0.2599989999999993,0.005997499074427243
-2.5,2.5,-0.2499989999999993,0.006008813186392646
-2.5,2.5,-0.2399989999999993,0.006019654720245712
-2.5,2.5,-0.2299989999999993,0.00603003793403062
-2.5,2.5,-0.21999899999999928,0.006039976781354716
-2.5,2.5,-0.20999899999999927,0.00604948492132902
-2.5,2.5,-0.19999899999999926,0.006058575727760202
-2.5,2.5,-0.18999899999999925,0.006067262297641051
-2.5,2.5,-0.17999899999999924,0.006075557458982986
-2.5,2.5,-0.16999899999999923,0.006083473778031066
-2.5,2.5,-0.15999899999999923,0.006091023565899142
-2.5,2.5,-0.14999899999999922,0.006098218884660311
-2.5,2.5,-0.1399989999999992,0.006105071552925515
-2.5,2.5,-0.1299989999999992,0.006111593150941157
-2.5,2.5,-0.11999899999999919,0.006117795025234727
-2.5,2.5,-0.10999899999999918,0.006123688292835837
-2.5,2.5,-0.09999899999999917,0.006129283845098597
-2.5,2.5,-0.08999899999999916,0.006134592351149959
-2.5,2.5,-0.07999899999999915,0.006139624260987506
-2.5,2.5,-0.06999899999999915,0.006144389808249163
-2.5,2.5,-0.059998999999999136,0.006148899012676405
-2.5,2.5,-0.04999899999999913,0.006153161682291736
-2.5,2.5,-0.03999899999999912,0.006157187415310567
-2.5,2.5,-0.02999899999999911,0.006160985601807037
-2.5,2.5,-0.0199989999999991,0.006164565425152787
-2.5,2.5,-0.009998999999999092,0.006167935863247338
-2.5,3.0,-0.999999,0.0048597672941459984
-2.5,3.0,-0.989999,0.0048598316472001895
-2.5,3.0,-0.979999,0.004863313988502046
-2.5,3.0,-0.969999,0.004876037470604916
-2.5,3.0,-0.9599989999999999,0.0048976078942711875
-2.5,3.0,-0.9499989999999999,0.004925471252241994
-2.5,3.0,-0.9399989999999999,0.004957398585002111
-2.5,3.0,-0.9299989999999999,0.00499179649435896
-2.5,3.0,-0.9199989999999999,0.005027576417702122
-2.5,3.0,-0.9099989999999999,0.005063999829265375
-2.5,3.0,-0.8999989999999999,0.005100563842038443
-2.5,3.0,-0.8899989999999999,0.0051369242565996315
-2.5,3.0,-0.8799989999999999,0.005172844822559254
-2.5,3.0,-0.8699989999999999,0.005208163672104648
-2.5,3.0,-0.8599989999999998,0.005242770855192998
-2.5,3.0,-0.8499989999999998,0.005276593088571553
-2.5,3.0,-0.8399989999999998,0.005309583249234513
-2.5,3.0,-0.8299989999999998,0.0053417130339212925
-2.5,3.0,-0.8199989999999998,0.005372967763388998
-2.5,3.0,-0.8099989999999998,0.005403342661072094
-2.5,3.0,-0.7999989999999998,0.005432840159434366
-2.5,3.0,-0.7899989999999998,0.00546146793195937
-2.5,3.0,-0.7799989999999998,0.005489237443636086
-2.5,3.0,-0.7699989999999998,0.005516162875987081
-2.5,3.0,-0.7599989999999998,0.005542260325351207
-2.5,3.0,-0.7499989999999997,0.005567547202325701
-2.5,3.0,-0.7399989999999997,0.005592041780499635
-2.5,3.0,-0.7299989999999997,0.005615762856791893
-2.5,3.0,-0.7199989999999997,0.005638729495759731
-2.5,3.0,-0.7099989999999997,0.005660960837443945
-2.5,3.0,-0.6999989999999997,0.005682475953523475
-2.5,3.0,-0.6899989999999997,0.005703293740351417
-2.5,3.0,-0.6799989999999997,0.005723432840239881
-2.5,3.0,-0.6699989999999997,0.005742911584434019
-2.5,3.0,-0.6599989999999997,0.005761747952764028
-2.5,3.0,-0.6499989999999997,0.0057799595461282514
-2.5,3.0,-0.6399989999999997,0.005797563568841744
-2.5,3.0,-0.6299989999999996,0.005814576818555269
-2.5,3.0,-0.6199989999999996,0.005831015681963043
-2.5,3.0,-0.6099989999999996,0.005846896134912225
-2.5,3.0,-0.5999989999999996,0.005862233745832173
-2.5,3.0,-0.5899989999999996,0.0058770436816380734
-2.5,3.0,-0.5799989999999996,0.005891340715447899
-2.5,3.0,-0.5699989999999996,0.005905139235595605
-2.5,3.0,-0.5599989999999996,0.005918453255536455
-2.5,3.0,-0.5499989999999996,0.0059312964243290476
-2.5,3.0,-0.5399989999999996,0.005943682037448591
-2.5,3.0,-0.5299989999999996,0.005955623047741135
-2.5,3.0,-0.5199989999999995,0.00596713207637213
-2.5,3.0,-0.5099989999999995,0.005978221423657204
-2.5,3.0,-0.4999989999999995,0.0059889030796904
-2.5,3.0,-0.4899989999999995,0.005999188734706817
-2.5,3.0,-0.4799989999999995,0.006009089789133666
-2.5,3.0,-0.4699989999999995,0.00601861736329741
-2.5,3.0,-0.4599989999999995,0.006027782306765285
-2.5,3.0,-0.4499989999999995,0.0060365952073079595
-2.5,3.0,-0.4399989999999995,0.006045066399476685
-2.5,3.0,-0.42999899999999946,0.006053205972793437
-2.5,3.0,-0.41999899999999946,0.006061023779556552
-2.5,3.0,-0.40999899999999945,0.006068529442267401
-2.5,3.0,-0.39999899999999944,0.006075732360685995
-2.5,3.0,-0.38999899999999943,0.006082641718525114
-2.5,3.0,-0.3799989999999994,0.006089266489793847
-2.5,3.0,-0.3699989999999994,0.006095615444802294
-2.5,3.0,-0.3599989999999994,0.006101697155839786
-2.5,3.0,-0.3499989999999994,0.00610752000253934
-2.5,3.0,-0.3399989999999994,0.006113092176941249
-2.5,3.0,-0.3299989999999994,0.0061184216882687395
-2.5,3.0,-0.31999899999999937,0.006123516367428578
-2.5,3.0,-0.30999899999999936,0.00612838387124934
-2.5,3.0,-0.29999899999999935,0.006133031686469883
-2.5,3.0,-0.28999899999999934,0.006137467133490223
-2.5,3.0,-0.27999899999999933,0.006141697369896939
-2.5,3.0,-0.2699989999999993,0.006145729393774626
-2.5,3.0,-0.2599989999999993,0.006149570046814899
-2.5,3.0,-0.2499989999999993,0.006153226017233976
-2.5,3.0,-0.2399989999999993,0.006156703842509599
-2.5,3.0,-0.2299989999999993,0.006160009911947757
-2.5,3.0,-0.21999899999999928,0.006163150469089365
-2.5,3.0,-0.20999899999999927,0.0061661316139667785
-2.5,3.0,-0.19999899999999926,0.00616895930521975
-2.5,3.0,-0.18999899999999925,0.006171639362080159
-2.5,3.0,-0.17999899999999924,0.006174177466234623
-2.5,3.0,-0.16999899999999923,0.006176579163573863
-2.5,3.0,-0.15999899999999923,0.006178849865837448
-2.5,3.0,-0.14999899999999922,0.006180994852162381
-2.5,3.0,-0.1399989999999992,0.0061830192705437746
-2.5,3.0,-0.1299989999999992,0.006184928139215666
-2.5,3.0,-0.11999899999999919,0.006186726347959895
-2.5,3.0,-0.10999899999999918,0.00618841865935076
-2.5,3.0,-0.09999899999999917,0.006190009709943056
-2.5,3.0,-0.08999899999999916,0.006191504011410924
-2.5,3.0,-0.07999899999999915,0.006192905951644808
-2.5,3.0,-0.06999899999999915,0.006194219795813716
-2.5,3.0,-0.059998999999999136,0.0061954496873997756
-2.5,3.0,-0.04999899999999913,0.006196599649212041
-2.5,3.0,-0.03999899999999912,0.006197673584386284
-2.5,3.0,-0.02999899999999911,0.006198675277377452
-2.5,3.0,-0.0199989999999991,0.006199608394951269
-2.5,3.0,-0.009998999999999092,0.006200476487181381
-2.0,-3.5,-0.999999,0.0
-2.0,-3.5,-0.989999,0.0
-2.0,-3.5,-0.979999,1.9583374280230454e-169
-2.0,-3.5,-0.969999,1.9510102969993172e-114
-2.0,-3.5,-0.9599989999999999,7.003064043882605e-87
-2.0,-3.5,-0.9499989999999999,2.578112015470689e-70
-2.0,-3.5,-0.9399989999999999,3.0001532734046706e-59
-2.0,-3.5,-0.9299989999999999,2.4936694509145992e-51
-2.0,-3.5,-0.9199989999999999,-3.4982460721602604e-19
-2.0,-3.5,-0.9099989999999999,-3.6083603553033194e-19
-2.0,-3.5,-0.8999989999999999,-3.7100043089738355e-19
-2.0,-3.5,-0.8899989999999999,-3.5998900258307764e-19
-2.0,-3.5,-0.8799989999999999,-3.7015339795012925e-19
-2.0,-3.5,-0.8699989999999999,-3.6676526616111205e-19
-2.0,-3.5,-0.8599989999999998,-3.6337713437209485e-19
-2.0,-3.5,-0.8499989999999998,-3.6761229910836635e-19
-2.0,-3.5,-0.8399989999999998,-3.6168306847758624e-19
-2.0,-3.5,-0.8299989999999998,-3.6337713437209485e-19
-2.0,-3.5,-0.8199989999999998,-3.6337713437209485e-19
-2.0,-3.5,-0.8099989999999998,-3.6168306847758624e-19
-2.0,-3.5,-0.7999989999999998,-3.2695471764015993e-19
-2.0,-3.5,-0.7899989999999998,-1.2112571145736495e-19
-2.0,-3.5,-0.7799989999999998,9.749349222896997e-19
-2.0,-3.5,-0.7699989999999998,6.024098320872584e-18
-2.0,-3.5,-0.7599989999999998,2.6375758944551658e-17
-2.0,-3.5,-0.7499989999999997,9.469320130534725e-17
-2.0,-3.5,-0.7399989999999997,3.3522599437009817e-16
-2.0,-3.5,-0.7299989999999997,1.0519225938985903e-15
-2.0,-3.5,-0.7199989999999997,3.025819375059805e-15
-2.0,-3.5,-0.7099989999999997,8.09246214554223e-15
-2.0,-3.5,-0.6999989999999997,2.029473238632706e-14
-2.0,-3.5,-0.6899989999999997,4.8035147806266016e-14
-2.0,-3.5,-0.6799989999999997,1.0788787736999185e-13
-2.0,-3.5,-0.6699989999999997,2.310366126724258e-13
-2.0,-3.5,-0.6599989999999997,4.736900653760099e-13
-2.0,-3.5,-0.6499989999999997,9.332896529711497e-13
-2.0,-3.5,-0.6399989999999997,1.7728545318051081e-12
-2.0,-3.5,-0.6299989999999996,3.2563912393887974e-12
-2.0,-3.5,-0.6199989999999996,5.7989048938360244e-12
-2.0,-3.5,-0.6099989999999996,1.0035158635803855e-11
-2.0,-3.5,-0.5999989999999996,1.6911905749311695e-11
-2.0,-3.5,-0.5899989999999996,2.780883292484291e-11
-2.0,-3.5,-0.5799989999999996,4.469387258308348e-11
-2.0,-3.5,-0.5699989999999996,7.031884006389311e-11
-2.0,-3.5,-0.5599989999999996,1.0846150619906017e-10
-2.0,-3.5,-0.5499989999999996,1.6422021154375682e-10
-2.0,-3.5,-0.5399989999999996,2.4436695774249895e-10
-2.0,-3.5,-0.5299989999999996,3.5776457247116124e-10
-2.0,-3.5,-0.5199989999999995,5.15853043760315e-10
-2.0,-3.5,-0.5099989999999995,7.332094682037361e-10
-2.0,-3.5,-0.4999989999999995,1.028185274306257e-09
-2.0,-3.5,-0.4899989999999995,1.4236234865750414e-09
-2.0,-3.5,-0.4799989999999995,1.9476578133789636e-09
-2.0,-3.5,-0.4699989999999995,2.634594296686531e-09
-2.0,-3.5,-0.4599989999999995,3.5258751813599162e-09
-2.0,-3.5,-0.4499989999999995,4.671123570456889e-09
-2.0,-3.5,-0.4399989999999995,6.1292663558901045e-09
-2.0,-3.5,-0.42999899999999946,7.969731871985017e-09
-2.0,-3.5,-0.41999899999999946,1.0273717733381437e-08
-2.0,-3.5,-0.40999899999999945,1.3135523403430923e-08
-2.0,-3.5,-0.39999899999999944,1.6663941210113875e-08
-2.0,-3.5,-0.38999899999999943,2.0983698791577105e-08
-2.0,-3.5,-0.3799989999999994,2.6236945322209994e-08
-2.0,-3.5,-0.3699989999999994,3.2584773344971155e-08
-2.0,-3.5,-0.3599989999999994,4.0208767619983425e-08
-2.0,-3.5,-0.3499989999999994,4.931257209113648e-08
-2.0,-3.5,-0.3399989999999994,6.012346586945175e-08
-2.0,-3.5,-0.3299989999999994,7.289393903002722e-08
-2.0,-3.5,-0.31999899999999937,8.790325901145411e-08
-2.0,-3.5,-0.30999899999999936,1.0545901848708151e-07
-2.0,-3.5,-0.29999899999999935,1.2589865570122705e-07
-2.0,-3.5,-0.28999899999999934,1.4959093875644295e-07
-2.0,-3.5,-0.27999899999999933,1.7693740480314192e-07
-2.0,-3.5,-0.2699989999999993,2.0837374688812065e-07
-2.0,-3.5,-0.2599989999999993,2.443711400618966e-07
-2.0,-3.5,-0.2499989999999993,2.854374997608393e-07
-2.0,-3.5,-0.2399989999999993,3.3211866558114254e-07
-2.0,-3.5,-0.2299989999999993,3.849995040901544e-07
-2.0,-3.5,-0.21999899999999928,4.447049248060355e-07
-2.0,-3.5,-0.20999899999999927,5.119008039682321e-07
-2.0,-3.5,-0.19999899999999926,5.872948112115907e-07
-2.0,-3.5,-0.18999899999999925,6.716371347404574e-07
-2.0,-3.5,-0.17999899999999924,7.657211010715873e-07
-2.0,-3.5,-0.16999899999999923,8.703836858706001e-07
-2.0,-3.5,-0.15999899999999923,9.865059128432629e-07
-2.0,-3.5,-0.14999899999999922,1.1150131380558664e-06
-2.0,-3.5,-0.1399989999999992,1.2568752174465117e-06
-2.0,-3.5,-0.1299989999999992,1.413106555647961e-06
-2.0,-3.5,-0.11999899999999919,1.58476603457206e-06
-2.0,-3.5,-0.10999899999999918,1.7729568205032323e-06
-2.0,-3.5,-0.09999899999999917,1.978826048713813e-06
-2.0,-3.5,-0.08999899999999916,2.203564384845785e-06
-2.0,-3.5,-0.07999899999999915,2.4484054625016983e-06
-2.0,-3.5,-0.06999899999999915,2.714625196651849e-06
-2.0,-3.5,-0.059998999999999136,3.003540972594995e-06
-2.0,-3.5,-0.04999899999999913,3.316510710306422e-06
-2.0,-3.5,-0.03999899999999912,3.654931804070246e-06
-2.0,-3.5,-0.02999899999999911,4.020239937322603e-06
-2.0,-3.5,-0.0199989999999991,4.413907772629899e-06
-2.0,-3.5,-0.009998999999999092,4.837443516691273e-06
-2.0,-3.0,-0.999999,0.0
-2.0,-3.0,-0.989999,6.223912820950863e-277
-2.0,-3.0,-0.979999,8.750171952535745e-141
-2.0,-3.0,-0.969999,2.76163209355038e-95
-2.0,-3.0,-0.9599989999999999,1.7642092274118422e-72
-2.0,-3.0,-0.9499989999999999,9.179252951387475e-59
-2.0,-3.0,-0.9399989999999999,1.345411097182997e-49
-2.0,-3.0,-0.9299989999999999,4.915879201301369e-43
-2.0,-3.0,-0.9199989999999999,5.89534931288993e-19
-2.0,-3.0,-0.9099989999999999,6.030874584450618e-19
-2.0,-3.0,-0.8999989999999999,5.488773498207866e-19
-2.0,-3.0,-0.8899989999999999,5.149960319306146e-19
-2.0,-3.0,-0.8799989999999999,5.353248226647178e-19
-2.0,-3.0,-0.8699989999999999,5.21772295508649e-19
-2.0,-3.0,-0.8599989999999998,5.285485590866834e-19
-2.0,-3.0,-0.8499989999999998,5.21772295508649e-19
-2.0,-3.0,-0.8399989999999998,5.421010862427522e-19
-2.0,-3.0,-0.8299989999999998,6.505213034913027e-19
-2.0,-3.0,-0.8199989999999998,1.531435568635775e-18
-2.0,-3.0,-0.8099989999999998,7.291259609965017e-18
-2.0,-3.0,-0.7999989999999998,3.834009932451865e-17
-2.0,-3.0,-0.7899989999999998,1.8063485819966307e-16
-2.0,-3.0,-0.7799989999999998,7.474015438664605e-16
-2.0,-3.0,-0.7699989999999998,2.7454506224856845e-15
-2.0,-3.0,-0.7599989999999998,9.076107107628545e-15
-2.0,-3.0,-0.7499989999999997,2.7341247755413578e-14
-2.0,-3.0,-0.7399989999999997,7.582941165176077e-14
-2.0,-3.0,-0.7299989999999997,1.9541958112476165e-13
-2.0,-3.0,-0.7199989999999997,4.716340301158875e-13
-2.0,-3.0,-0.7099989999999997,1.0731496529088613e-12
-2.0,-3.0,-0.6999989999999997,2.3155922505521155e-12
-2.0,-3.0,-0.6899989999999997,4.762298079486176e-12
-2.0,-3.0,-0.6799989999999997,9.376836025037135e-12
-2.0,-3.0,-0.6699989999999997,1.774521282411727e-11
-2.0,-3.0,-0.6599989999999997,3.238861628440497e-11
-2.0,-3.0,-0.6499989999999997,5.7190054497397846e-11
-2.0,-3.0,-0.6399989999999997,9.796011424316421e-11
-2.0,-3.0,-0.6299989999999996,1.6316811110936172e-10
-2.0,-3.0,-0.6199989999999996,2.648650225807827e-10
-2.0,-3.0,-0.6099989999999996,4.198237170164004e-10
-2.0,-3.0,-0.5999989999999996,6.509201241772515e-10
-2.0,-3.0,-0.5899989999999996,9.88776190109363e-10
-2.0,-3.0,-0.5799989999999996,1.473681834677739e-09
-2.0,-3.0,-0.5699989999999996,2.157808824213036e-09
-2.0,-3.0,-0.5599989999999996,3.1077246595418687e-09
-2.0,-3.0,-0.5499989999999996,4.4072094418747595e-09
-2.0,-3.0,-0.5399989999999996,6.160373401048263e-09
-2.0,-3.0,-0.5299989999999996,8.495067526934964e-09
-2.0,-3.0,-0.5199989999999995,1.1566574697236974e-08
-2.0,-3.0,-0.5099989999999995,1.5561563978937914e-08
-2.0,-3.0,-0.4999989999999995,2.07022865091622e-08
-2.0,-3.0,-0.4899989999999995,2.7250987624596076e-08
-2.0,-3.0,-0.4799989999999995,3.551450675902434e-08
-2.0,-3.0,-0.4699989999999995,4.584903411185943e-08
-2.0,-3.0,-0.4599989999999995,5.866499120730763e-08
-2.0,-3.0,-0.4499989999999995,7.443200121726227e-08
-2.0,-3.0,-0.4399989999999995,9.368391427984395e-08
-2.0,-3.0,-0.42999899999999946,1.1702385297486506e-07
-2.0,-3.0,-0.41999899999999946,1.45129243570198e-07
